id,journal_name,crawl_date,paper_count
00346535,Review of Economics and Statistics,2025-08-29,0
00335533,Quarterly Journal of Economics,2025-08-29,1
00346527,Review of Economic Studies,2025-08-29,1
00031224,American Sociological Review,2025-08-29,0
03600572,Annual Review of Sociology,2025-08-29,0
02667215,European Sociological Review,2025-08-29,2
00377732,Social Forces,2025-08-29,4
00491241,Sociological Methods & Research,2025-08-29,0
14616696,European Societies,2025-08-29,2
00027162,Annals of the American Academy of Political and Social Science,2025-08-29,0
00280836,Nature,2025-08-29,1
23973374,Nature Human Behaviour,2025-08-29,4
00278424,PNAS,2025-08-29,9
00368075,Science,2025-08-29,0
23752548,Science Advances,2025-08-29,1
14751461,Socio-Economic Review,2025-08-29,2
2214594X,Comparative Migration Studies,2025-08-29,2
01419870,Ethnic and Racial Studies,2025-08-29,4
00207985,International Migration,2025-08-29,2
01979183,International Migration Review,2025-08-29,3
1369183X,Journal of Ethnic and Migration Studies,2025-08-29,6
09516328,Journal of Refugee Studies,2025-08-29,1
15448444,Population Space and Place,2025-08-29,1
20566085,Journal of Race Ethnicity and Politics,2025-08-29,0
09521895,Governance,2025-08-29,2
13501763,Journal of European Public Policy,2025-08-29,0
10531858,Journal of Public Administration Research and Theory,2025-08-29,2
0143814X,Journal of Public Policy,2025-08-29,1
00333298,Public Administration,2025-08-29,4
00333352,Public Administration Review,2025-08-29,5
14719037,Public Management Review,2025-08-29,1
17485983,Regulation & Governance,2025-08-29,4
19312458,Communication Methods and Measures,2025-08-29,1
00936502,Communication Research,2025-08-29,2
21670811,Digital Journalism,2025-08-29,0
03603989,Human Communication Research,2025-08-29,0
1369118X,"Information, Communication & Society",2025-08-29,0
21976775,Internet Policy Review,2025-08-29,1
00219916,Journal of Communication,2025-08-29,1
01634437,"Media, Culture & Society",2025-08-29,1
10584609,Political Communication,2025-08-29,1
20563051,Social Media + Society,2025-08-29,1
03085961,Telecommunications Policy,2025-08-29,1
26624435,Communications Earth & Environment,2025-08-29,7
17489326,Environmental Research Letters,2025-08-29,3
01650009,Climatic Change,2025-08-29,0
1758678X,Nature Climate Change,2025-08-29,1
09644016,Environmental Politics,2025-08-29,0
15263800,Global Environmental Politics,2025-08-29,0
14693062,Climate Policy,2025-08-29,0
09593780,Global Environmental Change: Human and Policy Dimensions,2025-08-29,2
00925853,American Journal of Political Science,2025-08-22,0
00030554,American Political Science Review,2025-08-22,0
10942939,Annual Review of Political Science,2025-08-22,0
00071234,British Journal of Political Science,2025-08-22,6
00104140,Comparative Political Studies,2025-08-22,2
00104159,Comparative Politics,2025-08-22,0
02613794,Electoral Studies,2025-08-22,3
03044130,European Journal of Political Research,2025-08-22,0
00208183,International Organization,2025-08-22,2
01622889,International Security,2025-08-22,8
00208833,International Studies Quarterly,2025-08-22,2
00220027,Journal of Conflict Resolution,2025-08-22,3
20522630,Journal of Experimental Political Science,2025-08-22,0
00223433,Journal of Peace Research,2025-08-22,6
09516298,Journal of Theoretical Politics,2025-08-22,0
03629805,Legislative Studies Quarterly,2025-08-22,0
10490965,PS: Political Science & Politics,2025-08-22,2
13540688,Party Politics,2025-08-22,1
10471987,Political Analysis,2025-08-22,2
01909320,Political Behavior,2025-08-22,3
09626298,Political Geography,2025-08-22,2
0162895X,Political Psychology,2025-08-22,1
20498470,Political Science Research and Methods,2025-08-22,3
00485829,Public Choice,2025-08-22,1
0033362X,Public Opinion Quarterly,2025-08-22,1
15540626,Quarterly Journal of Political Science,2025-08-22,0
20531680,Research & Politics,2025-08-22,1
00223816,Journal of Politics,2025-08-22,0
01402382,West European Politics,2025-08-22,1
00438871,World Politics,2025-08-22,0
15375927,Perspectives on Politics,2025-08-22,15
19457782,AEJ: Applied Economics,2025-08-22,0
19457731,AEJ: Economic Policy,2025-08-22,0
00028282,American Economic Review,2025-08-22,0
19411383,Annual Review of Economics,2025-08-22,0
00129682,Econometrica,2025-08-22,0
00130133,Economic Journal,2025-08-22,3
02664658,Economic Policy,2025-08-22,1
00142921,European Economic Review,2025-08-22,4
03044076,Journal of Econometrics,2025-08-22,5
00220515,Journal of Economic Literature,2025-08-22,0
08953309,Journal of Economic Perspectives,2025-08-22,12
00223808,Journal of Political Economy,2025-08-22,8
00472727,Journal of Public Economics,2025-08-22,2
15424766,Journal of the European Economic Association,2025-08-22,1
00346535,Review of Economics and Statistics,2025-08-22,0
00335533,Quarterly Journal of Economics,2025-08-22,0
00346527,Review of Economic Studies,2025-08-22,0
00031224,American Sociological Review,2025-08-22,1
03600572,Annual Review of Sociology,2025-08-22,0
02667215,European Sociological Review,2025-08-22,1
00377732,Social Forces,2025-08-22,2
00491241,Sociological Methods & Research,2025-08-22,0
14616696,European Societies,2025-08-22,0
00027162,Annals of the American Academy of Political and Social Science,2025-08-22,0
00280836,Nature,2025-08-22,0
23973374,Nature Human Behaviour,2025-08-22,1
00278424,PNAS,2025-08-22,2
00368075,Science,2025-08-22,2
23752548,Science Advances,2025-08-22,2
14751461,Socio-Economic Review,2025-08-22,1
2214594X,Comparative Migration Studies,2025-08-22,2
01419870,Ethnic and Racial Studies,2025-08-22,8
00207985,International Migration,2025-08-22,3
01979183,International Migration Review,2025-08-22,3
1369183X,Journal of Ethnic and Migration Studies,2025-08-22,3
09516328,Journal of Refugee Studies,2025-08-22,0
15448444,Population Space and Place,2025-08-22,2
20566085,Journal of Race Ethnicity and Politics,2025-08-22,3
09521895,Governance,2025-08-22,2
13501763,Journal of European Public Policy,2025-08-22,3
10531858,Journal of Public Administration Research and Theory,2025-08-22,1
0143814X,Journal of Public Policy,2025-08-22,0
00333298,Public Administration,2025-08-22,0
00333352,Public Administration Review,2025-08-22,1
14719037,Public Management Review,2025-08-22,1
17485983,Regulation & Governance,2025-08-22,1
19312458,Communication Methods and Measures,2025-08-22,0
00936502,Communication Research,2025-08-22,3
21670811,Digital Journalism,2025-08-22,1
03603989,Human Communication Research,2025-08-22,0
1369118X,"Information, Communication & Society",2025-08-22,2
21976775,Internet Policy Review,2025-08-22,1
00219916,Journal of Communication,2025-08-22,1
01634437,"Media, Culture & Society",2025-08-22,0
10584609,Political Communication,2025-08-22,0
20563051,Social Media + Society,2025-08-22,4
03085961,Telecommunications Policy,2025-08-22,2
26624435,Communications Earth & Environment,2025-08-22,1
17489326,Environmental Research Letters,2025-08-22,4
01650009,Climatic Change,2025-08-22,1
1758678X,Nature Climate Change,2025-08-22,2
09644016,Environmental Politics,2025-08-22,2
15263800,Global Environmental Politics,2025-08-22,0
14693062,Climate Policy,2025-08-22,2
09593780,Global Environmental Change: Human and Policy Dimensions,2025-08-22,2
00925853,American Journal of Political Science,2025-08-15,2
00030554,American Political Science Review,2025-08-15,3
10942939,Annual Review of Political Science,2025-08-15,0
00071234,British Journal of Political Science,2025-08-15,6
00104140,Comparative Political Studies,2025-08-15,1
00104159,Comparative Politics,2025-08-15,0
02613794,Electoral Studies,2025-08-15,4
03044130,European Journal of Political Research,2025-08-15,0
00208183,International Organization,2025-08-15,0
01622889,International Security,2025-08-15,0
00208833,International Studies Quarterly,2025-08-15,2
00220027,Journal of Conflict Resolution,2025-08-15,1
20522630,Journal of Experimental Political Science,2025-08-15,1
00223433,Journal of Peace Research,2025-08-15,0
09516298,Journal of Theoretical Politics,2025-08-15,1
03629805,Legislative Studies Quarterly,2025-08-15,1
10490965,PS: Political Science & Politics,2025-08-15,0
13540688,Party Politics,2025-08-15,1
10471987,Political Analysis,2025-08-15,0
01909320,Political Behavior,2025-08-15,0
09626298,Political Geography,2025-08-15,5
0162895X,Political Psychology,2025-08-15,0
20498470,Political Science Research and Methods,2025-08-15,0
00485829,Public Choice,2025-08-15,2
0033362X,Public Opinion Quarterly,2025-08-15,9
15540626,Quarterly Journal of Political Science,2025-08-15,0
20531680,Research & Politics,2025-08-15,1
00223816,Journal of Politics,2025-08-15,0
01402382,West European Politics,2025-08-15,2
00438871,World Politics,2025-08-15,0
15375927,Perspectives on Politics,2025-08-15,17
19457782,AEJ: Applied Economics,2025-08-15,0
19457731,AEJ: Economic Policy,2025-08-15,0
00028282,American Economic Review,2025-08-15,0
19411383,Annual Review of Economics,2025-08-15,0
00129682,Econometrica,2025-08-15,0
00130133,Economic Journal,2025-08-15,3
02664658,Economic Policy,2025-08-15,0
00142921,European Economic Review,2025-08-15,0
03044076,Journal of Econometrics,2025-08-15,5
00220515,Journal of Economic Literature,2025-08-15,0
08953309,Journal of Economic Perspectives,2025-08-15,0
00223808,Journal of Political Economy,2025-08-15,1
00472727,Journal of Public Economics,2025-08-15,1
15424766,Journal of the European Economic Association,2025-08-15,4
00346535,Review of Economics and Statistics,2025-08-15,0
00335533,Quarterly Journal of Economics,2025-08-15,5
00346527,Review of Economic Studies,2025-08-15,1
00031224,American Sociological Review,2025-08-15,1
03600572,Annual Review of Sociology,2025-08-15,0
02667215,European Sociological Review,2025-08-15,1
00377732,Social Forces,2025-08-15,2
00491241,Sociological Methods & Research,2025-08-15,1
14616696,European Societies,2025-08-15,0
00027162,Annals of the American Academy of Political and Social Science,2025-08-15,0
00280836,Nature,2025-08-15,1
23973374,Nature Human Behaviour,2025-08-15,8
00278424,PNAS,2025-08-15,4
00368075,Science,2025-08-15,0
23752548,Science Advances,2025-08-15,1
14751461,Socio-Economic Review,2025-08-15,0
2214594X,Comparative Migration Studies,2025-08-15,4
01419870,Ethnic and Racial Studies,2025-08-15,8
00207985,International Migration,2025-08-15,3
01979183,International Migration Review,2025-08-15,1
1369183X,Journal of Ethnic and Migration Studies,2025-08-15,2
09516328,Journal of Refugee Studies,2025-08-15,1
15448444,Population Space and Place,2025-08-15,4
20566085,Journal of Race Ethnicity and Politics,2025-08-15,0
09521895,Governance,2025-08-15,0
13501763,Journal of European Public Policy,2025-08-15,2
10531858,Journal of Public Administration Research and Theory,2025-08-15,0
0143814X,Journal of Public Policy,2025-08-15,1
00333298,Public Administration,2025-08-15,1
00333352,Public Administration Review,2025-08-15,0
14719037,Public Management Review,2025-08-15,2
17485983,Regulation & Governance,2025-08-15,2
19312458,Communication Methods and Measures,2025-08-15,0
00936502,Communication Research,2025-08-15,0
21670811,Digital Journalism,2025-08-15,0
03603989,Human Communication Research,2025-08-15,1
1369118X,"Information, Communication & Society",2025-08-15,2
21976775,Internet Policy Review,2025-08-15,1
00219916,Journal of Communication,2025-08-15,1
01634437,"Media, Culture & Society",2025-08-15,0
10584609,Political Communication,2025-08-15,0
20563051,Social Media + Society,2025-08-15,0
03085961,Telecommunications Policy,2025-08-15,1
26624435,Communications Earth & Environment,2025-08-15,3
17489326,Environmental Research Letters,2025-08-15,6
01650009,Climatic Change,2025-08-15,1
1758678X,Nature Climate Change,2025-08-15,0
09644016,Environmental Politics,2025-08-15,1
15263800,Global Environmental Politics,2025-08-15,0
14693062,Climate Policy,2025-08-15,2
09593780,Global Environmental Change: Human and Policy Dimensions,2025-08-15,2
00925853,American Journal of Political Science,2025-08-08,2
00030554,American Political Science Review,2025-08-08,5
10942939,Annual Review of Political Science,2025-08-08,0
00071234,British Journal of Political Science,2025-08-08,3
00104140,Comparative Political Studies,2025-08-08,0
00104159,Comparative Politics,2025-08-08,1
02613794,Electoral Studies,2025-08-08,1
03044130,European Journal of Political Research,2025-08-08,0
00208183,International Organization,2025-08-08,0
01622889,International Security,2025-08-08,0
00208833,International Studies Quarterly,2025-08-08,0
00220027,Journal of Conflict Resolution,2025-08-08,1
20522630,Journal of Experimental Political Science,2025-08-08,1
00223433,Journal of Peace Research,2025-08-08,0
09516298,Journal of Theoretical Politics,2025-08-08,0
03629805,Legislative Studies Quarterly,2025-08-08,2
10490965,PS: Political Science & Politics,2025-08-08,10
13540688,Party Politics,2025-08-08,0
10471987,Political Analysis,2025-08-08,0
01909320,Political Behavior,2025-08-08,3
09626298,Political Geography,2025-08-08,1
0162895X,Political Psychology,2025-08-08,0
20498470,Political Science Research and Methods,2025-08-08,0
00485829,Public Choice,2025-08-08,1
0033362X,Public Opinion Quarterly,2025-08-08,0
15540626,Quarterly Journal of Political Science,2025-08-08,0
20531680,Research & Politics,2025-08-08,1
00223816,Journal of Politics,2025-08-08,0
01402382,West European Politics,2025-08-08,2
00438871,World Politics,2025-08-08,0
15375927,Perspectives on Politics,2025-08-08,5
19457782,AEJ: Applied Economics,2025-08-08,0
19457731,AEJ: Economic Policy,2025-08-08,0
00028282,American Economic Review,2025-08-08,0
19411383,Annual Review of Economics,2025-08-08,7
00129682,Econometrica,2025-08-08,0
00130133,Economic Journal,2025-08-08,1
02664658,Economic Policy,2025-08-08,0
00142921,European Economic Review,2025-08-08,4
03044076,Journal of Econometrics,2025-08-08,7
00220515,Journal of Economic Literature,2025-08-08,0
08953309,Journal of Economic Perspectives,2025-08-08,0
00223808,Journal of Political Economy,2025-08-08,4
00472727,Journal of Public Economics,2025-08-08,2
15424766,Journal of the European Economic Association,2025-08-08,2
00346535,Review of Economics and Statistics,2025-08-08,0
00335533,Quarterly Journal of Economics,2025-08-08,1
00346527,Review of Economic Studies,2025-08-08,1
00031224,American Sociological Review,2025-08-08,0
03600572,Annual Review of Sociology,2025-08-08,0
02667215,European Sociological Review,2025-08-08,1
00377732,Social Forces,2025-08-08,7
00491241,Sociological Methods & Research,2025-08-08,0
14616696,European Societies,2025-08-08,0
